state,acgme_id,rise_program_id,program_name,field,registry_value,research_supported_value,discrepancy_class,supporting_source,confidence,recommended_action,evidence_provenance,note,adversarially_validated
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,DO Graduates Percent,0.0%,17% (5 of 29),CONFIRMED_CORRECTION,https://www.utmb.edu/neuro/education/residency-program/our-team,MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,"Not a FREIDA zero-sentinel — it is a genuinely stale survey answer, but the effect is the same kind of error.",NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,US MD Graduates Percent,4.0%,10% (3 of 29),CONFIRMED_CORRECTION,https://www.utmb.edu/neuro/education/residency-program/our-team,MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,IMG Graduates Percent,96.0%,72% (21 of 29),CONFIRMED_CORRECTION,https://www.utmb.edu/neuro/education/residency-program/our-team,MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Faculty Resident Ratio,0.70:1,~0.66:1 (19 physician faculty / 29 residents),STALE_REGISTRY_VALUE,https://www.utmb.edu/neuro/education/residency-program/our-team,MEDIUM,REFRESH_FROM_CURRENT_CYCLE,STAGE_B_STRUCTURED_PER_FIELD,Arithmetic consequence of the census correction.,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Call Schedule,Year 1: Every fourth night; Year 2: Every fifth night; Year 3: Every sixth night for 6 week(s); Year 4: N/A,PGY-2 night float 6-8 weeks (17:00-06:30) plus 24h Saturday calls ~twice monthly; PGY-4 one 12-hour call per month,GENUINE_SOURCE_CONFLICT,https://www.utmb.edu/neuro/education/residency-program/our-program,MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,STAGE_B_STRUCTURED_PER_FIELD,FREIDA's q4/q5/q6 description does not match the program's own narrative structure.,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Moonlighting,Yes,Not addressed on any UTMB Neurology or GME page I retrieved,INSUFFICIENT_EVIDENCE,https://www.utmb.edu/neuro/education/residency-program/applicant-info,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,FREIDA-only.,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Minimum LOR,3,Not published by program or GME,INSUFFICIENT_EVIDENCE,https://www.utmb.edu/neuro/education/residency-program/applicant-info,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,FREIDA-only; the program page states no LOR count.,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Specialty Specific LOR Required,Letter(s) from someone within the specialty,Not published by program or GME,INSUFFICIENT_EVIDENCE,https://www.utmb.edu/neuro/education/residency-program/applicant-info,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,FREIDA-only.,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Medical School Graduation Timeline,1,Not published by program or GME; FREIDA field could not be re-read at source,INSUFFICIENT_EVIDENCE,https://searchcloud-24-us-east-1.searchstax.com/29847/freidaprod-9307/emselect?q=1804811109,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,"The SearchStax projection the public SPA uses does not expose this field, FREIDA's JSON:API is behind an authenticated admin login, and the public program page is a JS shell. Semantics ('accepts graduates up to 1 year out') are inferred from FREIDA's question wording, not confirmed. Not binding on a",NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Gap Experience Requirement,Research or other medical education pursuits (clinical experience not required),Not published by program or GME,INSUFFICIENT_EVIDENCE,https://searchcloud-24-us-east-1.searchstax.com/29847/freidaprod-9307/emselect?q=1804811109,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,FREIDA-only; useful as the closest thing to a USCE statement but not corroborated.,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Resident Gender Female Percent,48.0%,Not re-derived; no inference drawn from names,INSUFFICIENT_EVIDENCE,https://www.utmb.edu/neuro/education/residency-program/our-team,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,Governance law 4 respected.,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Resident Gender Male Percent,52.0%,Not re-derived,INSUFFICIENT_EVIDENCE,https://www.utmb.edu/neuro/education/residency-program/our-team,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Program Start Date,June; July,"GME orientation employment start date June 22, 2026 for the 2026 cohort",CONFIRMED_CORRECTION,https://www.utmb.edu/gme/salaries,MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,Read off the GME salary document; a precise date beats the month pair.,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Global Health Experience,No,Not addressed on any program page,INSUFFICIENT_EVIDENCE,https://searchcloud-24-us-east-1.searchstax.com/29847/freidaprod-9307/emselect?q=1804811109,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,FREIDA-only.,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Healthcare Economics Curriculum,Yes,Not identifiable in the published didactic grid or curriculum pages,INSUFFICIENT_EVIDENCE,https://www.utmb.edu/neuro/education/residency-program/didactics,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,FREIDA-only; the published weekly didactic grid contains no healthcare-economics session.,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Debt Counseling,Yes,Not addressed on any program page,INSUFFICIENT_EVIDENCE,https://searchcloud-24-us-east-1.searchstax.com/29847/freidaprod-9307/emselect?q=1804811109,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,FREIDA-only.,NO
TX,1804811109,RISE-NEURO-0253,University of Texas Medical Branch Hospitals Program,Resident Retreats,Yes,"Program describes yearly departmental social events and a monthly Resident Wellness Session, but no 'retreat' as such",INSUFFICIENT_EVIDENCE,https://www.utmb.edu/neuro/education/residency-program/resident-life,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,Partially consistent.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Program Website,https://dellmed.utexas.edu/education/academics/graduate-medical-education,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency,SEMANTIC_MISMATCH,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency,MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,"Registry stores the GME landing page (FREIDA field_website), not the neurology residency microsite. Technically the program's declared URL, but it is not the program page and a consumer following it lands two levels above the actual content.",NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Program Status,FREIDA: not accepting current year; accepting next year,"Actively recruiting: open Oct 15 deadline, interviews late Oct-Dec, named coordinators taking extension requests",SEMANTIC_MISMATCH,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency/application-details,MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,Survey-cycle bookkeeping artifact (field_accepting_next_year). Reads as 'closed this year' and is misleading.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Salary PGY1,67503,"$69,528 (AY2026-2027)",STALE_REGISTRY_VALUE,https://dellmed.utexas.edu/education/academics/graduate-medical-education/salary-and-benefits,MEDIUM,REFRESH_FROM_CURRENT_CYCLE,STAGE_B_STRUCTURED_PER_FIELD,"Registry value is the AY2025-2026 table, exactly one cycle stale as the contract predicted.",NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Salary PGY2,69657,"$71,747 (AY2026-2027)",STALE_REGISTRY_VALUE,https://dellmed.utexas.edu/education/academics/graduate-medical-education/salary-and-benefits,MEDIUM,REFRESH_FROM_CURRENT_CYCLE,STAGE_B_STRUCTURED_PER_FIELD,One cycle stale.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Salary PGY3,72478,"$74,652 (AY2026-2027)",STALE_REGISTRY_VALUE,https://dellmed.utexas.edu/education/academics/graduate-medical-education/salary-and-benefits,MEDIUM,REFRESH_FROM_CURRENT_CYCLE,STAGE_B_STRUCTURED_PER_FIELD,One cycle stale.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Salary PGY4,75368,"$77,629 (AY2026-2027)",STALE_REGISTRY_VALUE,https://dellmed.utexas.edu/education/academics/graduate-medical-education/salary-and-benefits,MEDIUM,REFRESH_FROM_CURRENT_CYCLE,STAGE_B_STRUCTURED_PER_FIELD,One cycle stale.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Application Deadline,2025-09-24,October 15 (extensions available on request),GENUINE_SOURCE_CONFLICT,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency/application-details,MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,STAGE_B_STRUCTURED_PER_FIELD,Disagrees with the official page by three weeks AND refers to the prior cycle. Double defect.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Applicant Interview Format,In Person,"VIRTUAL interviews, most Tuesdays late Oct-Dec; optional in-person second look only",CONFIRMED_CORRECTION,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency/application-details,MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,Materially misleading for an applicant budgeting interview travel from Puerto Rico.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Interview Style,In Person,Virtual,CONFIRMED_CORRECTION,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency/application-details,MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,"Same defect as above, duplicated in a second field.",NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,US MD Step 1 Required,Yes,FREIDA field_usmle_step_1_required = False; what is True is field_usmle_us_md_pass_1 (must have PASSED),SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1804812156,MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,"'Must have passed' collapsed into 'required'; reads as a stricter, earlier gate than published.",NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,US MD Step 2 Required,Yes,FREIDA field_usmle_step_2_required = False and field_usmle_step2_req_int = False; pass required before rank list,SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1804812156,MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,Most consequential semantic defect in the row for a late-Step-2 applicant.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,DO COMLEX Level 1 Required,Yes,field_comlex_lvl1_req_int = False; field_comlex_do_pass_1 = True,SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1804812156,MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,Same pass-vs-required conflation.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,DO COMLEX Level 2 Required,Yes,field_comlex_lvl2_req_int = False; field_comlex_do_pass_ce = True,SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1804812156,MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,Same conflation.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Minimum LOR,2,'At least three letters of recommendation' (official ERAS checklist),GENUINE_SOURCE_CONFLICT,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency/application-details,MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,STAGE_B_STRUCTURED_PER_FIELD,An applicant relying on the registry minimum would under-submit.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Medical School Graduation Timeline,3,"3 years, published ONLY under the IMG section on the program page; sister program 1804800001 reports 5",GENUINE_SOURCE_CONFLICT,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency/application-details,MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,STAGE_B_STRUCTURED_PER_FIELD,Scope disputed and sibling programs disagree. Immaterial to Alejandra (0 years at matriculation).,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Female Faculty Percent,29.40%,FREIDA field_pct_ft_female = 29.40,INSUFFICIENT_EVIDENCE,https://freida.ama-assn.org/program/1804812156,MEDIUM,NO_ACTION_INSUFFICIENT_EVIDENCE,STAGE_B_STRUCTURED_PER_FIELD,Faithfully reproduces FREIDA but no independent source exists; full faculty roster unreachable.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Program Director,(empty),"Kent Ellington, M.D., PD since 2011",SEMANTIC_MISMATCH,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency/directors-welcome,MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,Schema gap confirmed exactly as the contract predicted for all 16 TX Neurology rows - not a research gap. Recovered in one fetch.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Family Medical Leave Paid Days,35,One-time six-week term of paid parental/medical/caregiver leave (~30 working days),SEMANTIC_MISMATCH,https://dellmed.utexas.edu/education/academics/graduate-medical-education/salary-and-benefits,MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,"FREIDA field_leave_paid = 35 approximates but does not match the published policy, and omits that it is one-time.",NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Educational Stipend,On-call meal allowance,$650/yr institutional books-and-technology allowance plus a neurology-specific education fund,CROSS_PROGRAM_CONTAMINATION,https://dellmed.utexas.edu/education/academics/graduate-medical-education/salary-and-benefits,MEDIUM,REMOVE_VALUE_WRONG_PROGRAM,STAGE_B_STRUCTURED_PER_FIELD,"Field-level mis-mapping: FREIDA field_program_offers_2021 is a three-item list ['Free parking','On-call meal allowance','iPads/tablets or technology allowance'] and the registry collapsed it into the wrong single value here.",NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Technology Allowance,On-call meal allowance,iPads/tablets or technology allowance (separate list item); meal cards are a distinct benefit,CROSS_PROGRAM_CONTAMINATION,https://dellmed.utexas.edu/education/academics/graduate-medical-education/salary-and-benefits,MEDIUM,REMOVE_VALUE_WRONG_PROGRAM,STAGE_B_STRUCTURED_PER_FIELD,Same list-collapse defect duplicated into a second field.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Step 3 or COMLEX Level 3 Support,No,'The cost of in-training exams and Step 3 of the USMLE will be paid by the program',CONFIRMED_CORRECTION,https://dellmed.utexas.edu/education/academics/graduate-medical-education/salary-and-benefits,MEDIUM,UPDATE_REGISTRY_VALUE,STAGE_B_STRUCTURED_PER_FIELD,Directly contradicted by the official GME benefits page.,NO
TX,1804812156,RISE-NEURO-0248,University of Texas at Austin Dell Medical School/Dell Seton Medical Center Program,Call Schedule,Year 1: Every fourth night for 4 week(s); Year 2: Other for 2 week(s); Year 3/4: Every eleventh night or more,"'The program has no 24-hour call'; home call only in PGY-3/4 (field_beeper_home_call = [0,0,10,10])",SEMANTIC_MISMATCH,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency/curriculum,MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,STAGE_B_STRUCTURED_PER_FIELD,Registry string describes call FREQUENCY; the program's salient published fact is call DURATION. Reconcilable but easily misread.,NO
